	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
Group:B	2.972469407e+01	1.110792165e+00	-6.119450192e-01	3.365842718e-01	1.298743012e-01	9.659540492e-01	1.022996669e+00	1.350812387e+00	7.712191771e-01	6.510290152e-01
Group:B	2.972469407e+01	4.879697093e-01	-7.716552648e-01	1.052196019e+00	1.425552240e+00	5.808102722e-01	3.531320604e-01	4.123138979e-01	2.152213825e-01	2.093635478e-01
Group:B	2.972469407e+01	2.982906242e+00	-1.602659240e+00	1.641011740e+00	1.569856889e+00	1.009560391e+00	8.124757110e-01	7.535930820e-01	4.475530918e-01	4.608362019e-01
Group:B	2.972469407e+01	1.060187510e+01	-4.219499334e+00	3.377332077e+00	2.778305244e+00	1.894212689e+00	1.162158439e+00	1.264682325e+00	8.606921064e-01	8.379566905e-01
Group:B	2.972469407e+01	3.712976517e+00	-1.976745298e+00	1.873653274e+00	1.361751945e+00	1.107772972e+00	3.785579322e-01	3.721783740e-01	3.477945463e-01	2.985645692e-01
Group:B	2.972469407e+01	6.849892565e+00	-4.082168237e+00	3.645943187e+00	2.982264599e+00	2.493103106e+00	2.107796322e+00	2.061637012e+00	1.471845581e+00	1.370874094e+00
Group:B	2.972469407e+01	2.500846641e+00	-2.801953598e-01	6.971669241e-01	1.492848516e+00	6.922089992e-01	4.611298109e-01	1.118387726e+00	7.426101955e-01	8.042039331e-01
Group:B	2.972469407e+01	-2.415125002e+00	8.537697165e-01	-7.329098896e-01	-9.724326053e-01	-1.373375925e+00	-8.017775223e-01	-7.624670844e-01	-4.879191836e-01	-4.989473185e-01
Group:B	2.972469407e+01	3.741003846e+00	-9.075362617e-01	9.008045675e-01	3.930041795e-01	3.437208866e-01	2.712936361e-01	2.870814443e-01	9.149586820e-02	9.025497744e-02
Group:B	2.972469407e+01	2.638564831e+00	-1.877643560e+00	2.147709973e+00	2.444361484e+00	1.590355893e+00	1.344711558e+00	1.306367735e+00	8.322307828e-01	7.882328418e-01
Group:B	2.972469407e+01	-2.516025130e+00	1.296660111e+00	-1.596228596e+00	-1.748811313e+00	-1.334031683e+00	-9.564551085e-01	-9.607539037e-01	-6.186293088e-01	-5.689433503e-01
Group:B	2.972469407e+01	-5.746208414e-01	-2.134025943e-01	-4.474485882e-01	-3.392854660e-01	-2.319293382e-01	-2.364103600e-01	-2.814056017e-01	-1.260536923e-01	-4.272808446e-02
Group:M	-5.029249186e+01	-2.786785044e+00	2.788592308e+00	-2.037475971e+00	-2.942097873e+00	-2.040587805e+00	-1.396939341e+00	-1.808198313e+00	-8.498377814e-01	-7.659529922e-01
Group:B	2.972469407e+01	4.605410299e+00	-1.483096928e+00	1.507762876e+00	1.162067867e+00	5.826788730e-01	1.020163867e-01	-8.708379643e-02	-1.177985613e-01	-2.191983371e-01
Group:M	-5.029249186e+01	-2.411655227e+00	1.025541124e+00	-7.561665873e-01	-3.186961552e-02	8.495308167e-01	2.227620628e-01	5.072253047e-02	2.292266343e-01	1.827277744e-01
Group:M	-5.029249186e+01	-2.892880793e+00	1.768725813e+00	-1.837138442e+00	-1.297310149e+00	-1.283287811e+00	-1.049361864e+00	-1.175272776e+00	-8.275206770e-01	-7.940314966e-01
Group:B	2.972469407e+01	3.350913143e+00	-2.633728363e+00	1.912677137e+00	1.684704629e+00	1.588292485e+00	1.060889144e+00	1.019395345e+00	7.027677252e-01	6.824592811e-01
Group:M	-5.029249186e+01	-1.081108552e+01	5.396776823e+00	-4.040763678e+00	-4.243235788e+00	-3.004355785e+00	-2.137099252e+00	-2.106553169e+00	-1.307834276e+00	-1.307588562e+00
Group:B	2.972469407e+01	2.978081587e+00	-2.218962992e+00	2.041202359e+00	1.823958204e+00	1.264471923e+00	9.657362521e-01	1.146328660e+00	6.399050891e-01	6.955787087e-01
Group:B	2.972469407e+01	3.193916834e+00	-2.158458260e+00	1.601140968e+00	1.934399412e+00	1.954146838e+00	1.588725557e+00	1.776004001e+00	1.146431394e+00	1.103487268e+00
Group:B	2.972469407e+01	2.496903447e+00	-2.271747804e+00	1.803426379e+00	2.082440502e+00	1.387737948e+00	1.213141932e+00	1.278712409e+00	8.383409590e-01	7.573062344e-01
Group:B	2.972469407e+01	1.117300026e+00	-1.268290341e+00	3.890767457e-01	1.482777674e-01	5.406978102e-01	4.666396037e-01	4.542385504e-01	3.593592062e-01	2.863086744e-01
Group:B	2.972469407e+01	6.110921318e+00	-2.557435410e+00	2.536420976e+00	2.489928037e+00	2.497055929e+00	2.208079025e+00	1.977532895e+00	1.230316363e+00	9.859553435e-01
Group:M	-5.029249186e+01	-6.711038644e+00	3.197611161e+00	-2.795843422e+00	-1.988765176e+00	-1.363222367e+00	-8.368335898e-01	-1.371914034e+00	-9.452778162e-01	-9.573612548e-01
Group:B	2.972469407e+01	3.883979894e-01	-5.296436455e-01	-5.283357556e-01	-1.106921166e+00	-9.097638343e-01	-8.220303930e-01	-8.080430370e-01	-4.310336316e-01	-3.839272854e-01
Group:B	2.972469407e+01	-1.444243119e+00	1.382336959e+00	-1.245483409e+00	-4.684727547e-01	-7.075290038e-01	-5.221192377e-01	-5.127591408e-01	-2.544016926e-01	-2.584324669e-01
Group:M	-5.029249186e+01	-9.783808920e+00	4.748505643e+00	-4.710925856e+00	-5.236038220e+00	-3.759903609e+00	-3.037134013e+00	-3.268131141e+00	-2.094865446e+00	-1.933781017e+00
Group:B	2.972469407e+01	4.688731393e+00	-2.699774735e+00	2.954991164e+00	3.281947587e+00	2.439868947e+00	1.908257204e+00	1.905715389e+00	1.339315895e+00	1.149116474e+00
Group:M	-5.029249186e+01	-4.360405758e+00	8.233560290e-01	-1.794885548e-01	-2.124081699e-01	-2.823799432e-01	8.029446113e-03	-1.912062240e-01	1.412578793e-01	1.569177040e-01
Group:B	2.972469407e+01	4.789214073e+00	-3.673438351e+00	3.361947223e+00	3.030829750e+00	2.515087156e+00	1.662666293e+00	1.617799709e+00	8.971640091e-01	9.488621739e-01
Group:B	2.972469407e+01	5.481912853e+00	-3.949231570e+00	3.280588852e+00	2.925542028e+00	2.257204329e+00	1.937420911e+00	1.764005501e+00	1.287446002e+00	1.206294514e+00
Group:M	-5.029249186e+01	-1.817051949e+00	-5.062336915e-01	-5.670324443e-02	2.535207571e-01	4.886339985e-01	4.409038795e-01	3.896030727e-01	3.997846433e-01	2.221961487e-01
Group:B	2.972469407e+01	4.106590945e+00	-7.822538779e-01	2.669421355e-01	2.458294582e-02	5.890757861e-02	8.091966135e-01	3.737944923e-01	1.268256787e-01	8.785972187e-02
Group:M	-5.029249186e+01	-6.290223408e+00	2.542542851e+00	-2.292747919e+00	-1.097507996e+00	-7.051730539e-01	-1.110591450e+00	-1.563470609e+00	-7.250382607e-01	-6.761602575e-01
Group:B	2.972469407e+01	3.054177153e+00	-2.359856614e+00	2.622082479e+00	2.967045920e+00	1.736844438e+00	1.657190316e+00	1.372098958e+00	9.464633306e-01	8.391426434e-01
Group:B	2.972469407e+01	5.067020615e+00	-2.980777652e+00	2.397308345e+00	2.277831798e+00	2.371633545e+00	1.641219478e+00	1.956166475e+00	1.461454574e+00	1.344823271e+00
Group:B	2.972469407e+01	1.999926734e+00	-2.114256085e+00	1.969973699e+00	1.688567276e+00	1.688246774e+00	1.306573233e+00	1.358437299e+00	8.128983975e-01	7.986095827e-01
Group:B	2.972469407e+01	4.493279389e+00	-3.986853034e+00	3.988422497e+00	4.447237964e+00	2.622188924e+00	2.447286671e+00	2.374106249e+00	1.703061081e+00	1.467328326e+00
Group:B	2.972469407e+01	4.862382302e+00	-3.315447222e+00	3.916664878e+00	4.766398643e+00	2.799946126e+00	2.063486660e+00	1.737542104e+00	1.181627193e+00	1.110816927e+00
Group:B	2.972469407e+01	2.443755532e+00	-2.862248773e+00	2.868855805e+00	3.089411077e+00	1.967725970e+00	1.520785962e+00	1.329029176e+00	9.645386695e-01	8.706802921e-01
Group:B	2.972469407e+01	1.651860936e+00	-2.375177055e+00	2.202608236e+00	2.398812367e+00	1.403265909e+00	1.082057724e+00	9.247762692e-01	6.877440486e-01	6.242472683e-01
Group:B	2.972469407e+01	-8.505419073e-01	-3.794928544e-01	7.477415811e-01	1.015515830e+00	-8.306457100e-02	2.035753832e-01	-4.309145385e-02	3.688976281e-02	-3.658036023e-03
Group:M	-5.029249186e+01	-4.463148454e+00	1.834841764e+00	-1.551643425e+00	-7.047141795e-01	-6.750573908e-01	-2.154793752e-01	1.083694068e-02	-1.979442594e-01	-2.432311283e-01
Group:M	-5.029249186e+01	2.399880416e+01	-1.362932809e+01	8.957978286e+00	8.380504711e+00	4.373693880e+00	2.824849391e+00	3.024129569e+00	7.024720346e-01	2.261062601e-01
Group:B	2.972469407e+01	3.030534267e+00	-3.112427489e+00	2.591120313e+00	2.533075509e+00	1.518039246e+00	1.295875723e+00	9.568657860e-01	7.094336059e-01	7.639681986e-01
Group:B	2.972469407e+01	1.331166899e+00	-1.274353867e+00	1.409067580e+00	1.586853883e+00	1.743830165e+00	1.410510926e+00	1.351045525e+00	7.149113218e-01	6.898946042e-01
Group:B	2.972469407e+01	2.280958366e+00	-2.294871570e+00	1.835427983e+00	1.785723639e+00	1.902649262e+00	1.536207539e+00	1.378840830e+00	9.107771279e-01	7.933321741e-01
Group:B	2.972469407e+01	9.788517073e+00	-4.584123688e+00	4.088143337e+00	3.055822656e+00	2.883848061e+00	3.021692794e+00	2.852480210e+00	1.811065591e+00	1.730292928e+00
Group:B	2.972469407e+01	6.729124088e+00	-3.989755498e+00	3.632175844e+00	3.392037251e+00	2.961515013e+00	2.324269549e+00	2.097297205e+00	1.437213510e+00	1.350693455e+00
Group:B	2.972469407e+01	-1.082922099e+00	7.543105128e-01	-3.448376827e-01	2.714455272e-01	2.312393510e-01	2.253898540e-01	3.746111277e-01	3.971008514e-02	8.987599061e-02
Group:M	-5.029249186e+01	-8.683231222e-01	2.408140841e+00	-2.923835469e+00	-3.434182550e+00	-2.789963129e+00	-1.199741888e+00	-1.080419259e+00	-5.759159179e-01	-6.251266853e-01
Group:B	2.972469407e+01	7.902646491e+00	-3.353885086e+00	3.843305386e+00	4.491779442e+00	3.783617319e+00	2.570412644e+00	2.677088086e+00	1.822734937e+00	1.486974737e+00
Group:B	2.972469407e+01	1.239936513e+00	-2.805924056e-01	5.312519473e-01	5.907171021e-01	2.838772892e-01	3.989443617e-01	6.289608207e-01	3.688120203e-01	3.938004305e-01
Group:B	2.972469407e+01	3.349817606e+00	-2.236538974e+00	2.019438171e+00	3.012045378e+00	1.558715918e+00	1.765462372e+00	2.016237183e+00	1.541306449e+00	1.428261889e+00
Group:B	2.972469407e+01	5.109577906e+00	-3.633447542e+00	2.689031434e+00	1.850652613e+00	2.017651454e+00	1.718969362e+00	1.755965773e+00	1.178077767e+00	1.136441646e+00
Group:B	2.972469407e+01	3.418011289e-01	-9.370486782e-01	1.036848269e+00	2.112022823e+00	1.087811750e-02	6.094338824e-01	7.413043706e-01	5.813908791e-01	5.925154838e-01
Group:B	2.972469407e+01	2.674513490e+00	-9.619835261e-01	9.057782690e-01	-6.408995468e-01	-6.908762121e-01	-5.164018334e-01	-4.823344785e-01	-2.995282366e-01	-3.001476330e-01
Group:B	2.972469407e+01	3.438042158e+00	-2.379500560e+00	2.114381532e+00	1.529708942e+00	1.652947220e+00	1.095168425e+00	9.819561420e-01	6.236449641e-01	6.232983607e-01
Group:B	2.972469407e+01	6.816370620e+00	-4.366228412e+00	3.672277242e+00	3.200791204e+00	2.466269494e+00	2.028865820e+00	1.845992165e+00	1.147862971e+00	1.006832077e+00
Group:B	2.972469407e+01	1.357387103e+00	-1.681897460e+00	9.486975571e-01	2.504261467e-01	3.433996168e-01	4.781322527e-01	4.268908794e-01	2.312747346e-01	3.086144955e-01
Group:B	2.972469407e+01	2.364244404e+00	-9.832128528e-01	9.699832179e-01	2.771294827e-01	1.006406759e-01	-5.605901759e-02	-2.644149356e-02	-2.779770037e-02	-5.007814730e-02
Group:M	-5.029249186e+01	-5.399585251e+00	4.579561443e+00	-4.041294444e+00	-4.130304109e+00	-2.962531038e+00	-2.642396100e+00	-3.124134419e+00	-1.922587681e+00	-1.675361878e+00
Group:B	2.972469407e+01	1.409403800e+00	-1.357713243e+00	1.102697302e+00	4.750016912e-01	-1.225434036e-01	-1.313612823e-01	-2.533562879e-01	-1.698673570e-01	-2.024788587e-01
Group:B	2.972469407e+01	3.022866744e+00	-2.833964657e+00	2.106719342e+00	1.765991764e+00	1.426538302e+00	1.429959558e+00	1.500071508e+00	1.074337852e+00	1.011291239e+00
Group:B	2.972469407e+01	4.889865797e+00	-3.105047076e+00	2.988344450e+00	2.181122820e+00	2.110027894e+00	1.436970248e+00	1.657417077e+00	1.059674537e+00	9.221626218e-01
Group:B	2.972469407e+01	3.242389163e+00	-2.612346734e+00	2.092868774e+00	1.459643798e+00	9.199607168e-01	5.066765925e-01	5.147498024e-01	4.783976423e-01	4.076555051e-01
Group:B	2.972469407e+01	7.634119576e+00	-4.649705954e+00	4.006977718e+00	3.130317477e+00	3.186755787e+00	1.892855223e+00	1.883670689e+00	1.391856547e+00	1.237229640e+00
Group:B	2.972469407e+01	1.040612198e+01	-2.911649129e+00	2.291963137e+00	1.860219040e+00	1.792016342e+00	1.599495774e+00	1.359059912e+00	7.617909825e-01	7.611555479e-01
Group:B	2.972469407e+01	3.538546537e+00	-3.251100659e+00	2.505224186e+00	2.069749376e+00	1.672111248e+00	1.235315811e+00	1.070191716e+00	7.856691054e-01	7.423411801e-01
Group:M	-5.029249186e+01	-1.548177315e+00	-1.161599775e-02	1.322892557e-01	6.877683124e-02	2.601813319e-01	1.659865412e-01	2.353714933e-01	3.855365121e-01	3.842152529e-01
Group:B	2.972469407e+01	3.528307270e+00	-1.837600365e+00	1.950914277e+00	2.216645715e+00	1.952048346e+00	1.235819424e+00	1.511383778e+00	1.015614581e+00	8.731559019e-01
Group:M	-5.029249186e+01	-1.314621457e+01	5.957578867e+00	-5.325664396e+00	-5.489144892e+00	-4.073741940e+00	-3.003143690e+00	-3.269923957e+00	-2.497065276e+00	-2.072684140e+00
Group:B	2.972469407e+01	2.020998118e+00	-2.376852863e+00	2.502828997e+00	2.497517460e+00	1.805889427e+00	1.685769420e+00	1.666186774e+00	9.485269249e-01	8.810704060e-01
Group:B	2.972469407e+01	5.049034489e+00	-3.960412970e+00	2.109791593e+00	1.927618007e+00	1.890899585e+00	1.517310931e+00	1.599565905e+00	1.139643402e+00	1.018104845e+00
Group:M	-5.029249186e+01	-5.814373934e+00	3.426680504e+00	-3.460796896e+00	-2.867635991e+00	-2.314394651e+00	-1.903904433e+00	-1.821218837e+00	-1.277296210e+00	-1.107725407e+00
Group:B	2.972469407e+01	-1.750978045e+00	1.694521630e+00	-2.292339513e+00	-1.580971223e+00	-7.082494792e-01	-2.507296813e-01	-4.855610603e-03	-4.170268141e-02	7.000197770e-03
Group:B	2.972469407e+01	1.836974826e+00	-1.575467906e+00	1.288466797e+00	1.576252391e+00	1.006040161e+00	9.786692878e-01	9.298934429e-01	5.107233526e-01	5.413490587e-01
Group:B	2.972469407e+01	5.009008094e+00	-3.750915832e+00	3.287023506e+00	3.543652284e+00	2.706528993e+00	1.981171973e+00	1.855091715e+00	1.362918679e+00	1.188628822e+00
Group:B	2.972469407e+01	6.962149931e+00	-4.085839830e+00	4.229515400e+00	3.497113107e+00	3.084594978e+00	2.363034475e+00	2.500601279e+00	1.595104427e+00	1.415480126e+00
Group:B	2.972469407e+01	2.563952300e+00	-2.365006703e+00	2.227407091e+00	1.726742899e+00	1.524983344e+00	1.152176348e+00	1.078997501e+00	5.900508361e-01	5.110776100e-01
Group:M	-5.029249186e+01	-4.648457890e+00	3.068653485e+00	-3.438276766e+00	-3.525318453e+00	-2.579829338e+00	-1.909850257e+00	-1.737402559e+00	-1.092562589e+00	-1.072993111e+00
Group:M	-5.029249186e+01	-7.870041336e-01	-3.481492611e-01	1.031703881e-01	-1.088573731e-01	-1.373848023e-01	-2.546175770e-01	-3.156668234e-01	6.265339646e-02	-2.620049444e-02
Group:B	2.972469407e+01	6.396195596e+00	-3.721362062e+00	2.699071137e+00	1.494630812e+00	8.463901551e-01	5.930639159e-01	7.368812270e-01	6.972289879e-01	5.722857592e-01
Group:M	-5.029249186e+01	-7.357667284e+00	4.929469526e+00	-3.186676812e+00	-2.882918779e+00	-2.495145748e+00	-1.844897253e+00	-1.723257589e+00	-1.162283821e+00	-1.123426297e+00
Group:B	2.972469407e+01	4.140211442e+00	-2.141580273e+00	2.425211825e+00	2.627879336e+00	2.102785316e+00	9.276562954e-01	9.472826908e-01	5.700175959e-01	5.250666103e-01
Group:M	-5.029249186e+01	4.342714978e+00	-3.316140601e+00	1.345276315e+00	1.795052889e+00	1.910354886e+00	1.663923615e+00	1.876234305e+00	8.112647512e-01	6.784411375e-01
Group:B	2.972469407e+01	7.591704397e+00	-9.589129775e-01	1.638097401e+00	2.551166246e-01	-4.826031593e-01	-1.045931240e+00	-5.376244338e-01	-3.431700811e-01	-5.876837457e-01
Group:B	2.972469407e+01	6.913938500e+00	-3.943766893e-01	1.533046424e+00	1.593828535e+00	1.549218412e+00	7.394027971e-01	9.959401289e-01	4.870629002e-01	1.770246682e-01
Group:B	2.972469407e+01	4.532204584e+00	-2.377152570e+00	2.455269078e+00	1.452924827e+00	5.870520438e-01	2.033629079e-02	-1.121792720e-01	8.908022262e-02	8.888194081e-02
Group:B	2.972469407e+01	3.507566381e+00	-6.089483977e-01	1.350760487e+00	1.431055975e+00	1.498529072e+00	1.128737809e+00	1.528354963e+00	9.509312478e-01	6.900168006e-01
Group:B	2.972469407e+01	5.583025251e+00	-3.908035482e+00	3.194529917e+00	3.368455217e+00	3.651282161e+00	2.540426729e+00	2.511510552e+00	1.724020184e+00	1.517615554e+00
Group:M	-5.029249186e+01	-4.366552033e+00	3.145214919e+00	-1.774254351e+00	-1.472867564e+00	-1.286703812e+00	-1.058518692e+00	-1.382733936e+00	-7.790390794e-01	-8.827597135e-01
Group:B	2.972469407e+01	2.463961752e+00	-9.020675825e-02	-3.329713926e-01	-7.472668099e-01	1.980626445e-01	5.692580922e-01	5.109817885e-01	2.268656899e-01	1.780312711e-01
Group:B	2.972469407e+01	2.059754007e+00	-1.789716449e+00	9.472381838e-01	1.021634502e+00	1.408443413e+00	8.594364886e-01	7.892869303e-01	5.627587941e-01	5.407585907e-01
Group:M	-5.029249186e+01	-8.036892758e+00	4.660300435e+00	-3.315677118e+00	-3.726613244e+00	-2.813804350e+00	-1.921440439e+00	-1.661597655e+00	-9.668826499e-01	-9.187358550e-01
Group:B	2.972469407e+01	5.407062421e+00	-3.395757404e+00	2.414891282e+00	1.846620753e+00	1.745503674e+00	1.118188240e+00	1.244201976e+00	9.886635208e-01	1.008129072e+00
Group:M	-5.029249186e+01	-1.374048350e+01	7.279945604e+00	-6.993003870e+00	-7.207015889e+00	-6.006018754e+00	-4.726355244e+00	-5.014816869e+00	-3.155841078e+00	-2.961508917e+00
Group:B	2.972469407e+01	2.414488564e+00	-1.533228906e+00	1.819034249e+00	2.042558823e+00	1.556064909e+00	6.242887413e-01	5.394511554e-01	2.976607423e-01	2.908826442e-01
Group:M	-5.029249186e+01	-6.011789283e+00	2.519306172e+00	-2.371047723e+00	-2.426963287e+00	-1.918999308e+00	-1.777933488e+00	-1.794838767e+00	-1.021526591e+00	-9.078966402e-01
Group:M	-5.029249186e+01	-4.475372336e+00	1.672561284e+00	-1.894445329e+00	-2.367765362e+00	-1.814467968e+00	-1.481192911e+00	-1.483023067e+00	-7.824252191e-01	-7.593228037e-01
Group:B	2.972469407e+01	6.859322194e+00	-3.650581569e+00	3.361079919e+00	2.431696312e+00	1.214837042e+00	6.252028661e-01	8.337059333e-01	5.914743333e-01	3.956349807e-01
Group:B	2.972469407e+01	4.793686566e+00	-2.636582599e+00	2.617105655e+00	2.222500367e+00	1.524009457e+00	8.233199495e-01	1.080422393e+00	7.133378928e-01	6.516272729e-01
Group:B	2.972469407e+01	3.104517952e+00	-4.545887697e-02	1.137382013e+00	1.873409265e+00	1.637058090e+00	3.155754208e-01	5.872986189e-01	1.088571828e-01	6.980125316e-02
Group:M	-5.029249186e+01	7.155295245e+00	-4.914957541e+00	3.550846526e+00	2.949715221e+00	2.143930415e+00	1.594576275e+00	1.805654011e+00	1.028718991e+00	8.644621748e-01
Group:B	2.972469407e+01	-1.711509541e+00	3.456120014e-01	-4.225358710e-01	-9.375254595e-01	-1.279134424e+00	-9.151174761e-01	-9.484134589e-01	-6.376229132e-01	-6.125558007e-01
Group:B	2.972469407e+01	6.171343137e+00	-3.610376978e+00	3.522397102e+00	3.428674287e+00	2.843297480e+00	2.244894466e+00	2.362079749e+00	1.452629498e+00	1.212681602e+00
Group:B	2.972469407e+01	3.507490715e-02	3.761328942e-01	-1.841918657e-01	-3.570848702e-01	-2.551959936e-01	-1.161087052e-01	1.267215006e-02	-1.097647645e-01	-2.381319079e-01
Group:B	2.972469407e+01	-4.606492959e-01	8.619575396e-01	-2.318892687e-01	-7.628960797e-01	-2.057203834e-01	-2.527368449e-01	-6.142345898e-02	-2.656485523e-01	-4.096253823e-01
Group:B	2.972469407e+01	6.344736528e+00	-4.793033679e+00	5.015667993e+00	4.399878876e+00	3.619978312e+00	2.487249464e+00	2.504590775e+00	1.462196498e+00	1.272112004e+00
Group:B	2.972469407e+01	1.217836525e+00	-1.553416588e+00	1.348808127e+00	7.001707734e-01	1.089092316e+00	7.142992529e-01	7.746609135e-01	4.243856306e-01	3.705584917e-01
Group:B	2.972469407e+01	7.101658746e+00	-2.318991154e+00	1.634756242e+00	2.455595962e+00	2.282692160e+00	1.536278079e+00	1.866921993e+00	1.562118954e+00	1.208757639e+00
Group:B	2.972469407e+01	2.010935771e+00	-1.044260219e+00	9.232203662e-01	4.526278188e-01	6.100599046e-01	-1.926423930e-02	1.214816534e-01	5.277619495e-02	1.779207140e-02
Group:B	2.972469407e+01	4.108518780e+00	-2.284177307e+00	2.161817443e+00	2.266051904e+00	1.467322826e+00	1.173214585e+00	1.411757864e+00	1.044372741e+00	8.249057637e-01
Group:B	2.972469407e+01	4.001987327e+00	-3.005431527e+00	3.402508419e+00	2.747104937e+00	1.823745139e+00	1.235541680e+00	1.224638227e+00	7.123071492e-01	6.420045522e-01
Group:B	2.972469407e+01	2.415752117e+00	-2.370340572e+00	1.898914975e+00	1.111860305e+00	9.750940749e-01	6.123886992e-01	6.724272808e-01	3.811557617e-01	3.205809026e-01
Group:M	-5.029249186e+01	-3.292428069e+00	1.483873665e+00	-2.131730277e+00	-1.677264666e+00	-1.595370808e+00	-1.340691724e+00	-1.376239430e+00	-8.662744563e-01	-6.720420365e-01
Group:B	2.972469407e+01	2.409702385e+00	-8.775862090e-01	1.042362435e+00	1.045856261e+00	7.506765423e-01	3.180622013e-01	-3.384620198e-02	-5.191772479e-02	-2.343725300e-01
Group:M	-5.029249186e+01	-6.923071043e-01	-2.384476737e-01	-3.249332720e-01	-7.501661725e-01	-8.327293485e-01	-9.401502885e-01	-9.078080465e-01	-3.754819886e-01	-2.787361749e-01
Group:M	-5.029249186e+01	-1.142944125e+01	6.346509623e+00	-5.262331559e+00	-5.189927255e+00	-4.562588325e+00	-3.604007927e+00	-3.961813410e+00	-2.294687374e+00	-2.162225161e+00
Group:B	2.972469407e+01	7.583521583e+00	-3.763413306e+00	4.683940919e+00	5.092061704e+00	3.500234599e+00	2.373820858e+00	2.413581621e+00	1.539601787e+00	1.143549243e+00
Group:B	2.972469407e+01	-2.275323797e+00	1.865128417e+00	-9.439652112e-01	-2.777805418e-01	-7.441420902e-01	6.325235967e-02	4.875293469e-01	1.805535421e-01	2.485142467e-01
Group:B	2.972469407e+01	3.135408166e+00	4.488626381e-01	5.157565696e-01	5.733088776e-01	-2.475123828e-01	-4.400642845e-01	-1.131370727e+00	-9.844255801e-01	-9.559958109e-01
Group:B	2.972469407e+01	2.665175190e+00	1.251324481e-01	-2.894377777e-01	-2.318723314e-01	-2.778822338e-01	-6.379231752e-01	-9.138366317e-01	-6.175991788e-01	-6.914141082e-01
Group:B	2.972469407e+01	9.760945523e+00	-5.719187484e+00	5.688148071e+00	5.457247934e+00	4.284752141e+00	3.614715080e+00	3.465747514e+00	2.202399181e+00	2.103792288e+00
Group:B	2.972469407e+01	5.590018546e+00	-4.374462549e+00	3.990080826e+00	4.341303642e+00	3.257536198e+00	2.769329614e+00	2.708181665e+00	1.822453062e+00	1.690670874e+00
Group:B	2.972469407e+01	3.342508450e+00	-3.282679419e+00	3.196669401e+00	3.409548642e+00	1.895135429e+00	1.560361958e+00	1.305360633e+00	9.896059586e-01	9.138034391e-01
Group:B	2.972469407e+01	3.993441282e+00	-2.379455908e+00	1.922140588e+00	1.295896325e+00	5.420820079e-01	2.973418478e-01	1.801170297e-01	1.352905464e-01	5.017392473e-02
Group:B	2.972469407e+01	3.867366977e+00	-2.931368463e+00	2.617780137e+00	2.762280601e+00	1.779366798e+00	1.332494534e+00	1.218257564e+00	8.054010392e-01	7.744533551e-01
Group:B	2.972469407e+01	-1.726473394e+00	8.930120244e-01	-8.258774177e-01	-1.097474425e+00	-1.119495069e+00	-1.086292526e+00	-1.021100665e+00	-6.802852750e-01	-6.289607705e-01
Group:B	2.972469407e+01	9.091701711e-01	3.337235946e-01	6.105299056e-02	2.481056702e-01	6.917736539e-01	5.845653016e-01	5.222758351e-01	1.603969497e-01	5.146288042e-02
Group:B	2.972469407e+01	-1.093337516e+00	8.928792583e-01	-8.144329633e-01	-4.825850826e-01	-3.840848550e-01	5.939603582e-03	8.786109637e-02	1.534239466e-02	-2.184020804e-02
Group:B	2.972469407e+01	2.018938393e+00	-1.334079359e+00	1.494358616e+00	1.965382243e+00	7.837902873e-01	9.126844935e-01	1.110755896e+00	6.592695218e-01	7.132209197e-01
Group:B	2.972469407e+01	-2.591609240e+00	1.314463524e+00	-1.434286225e+00	-1.039304944e+00	-1.351353994e+00	-9.601730294e-01	-9.377749173e-01	-6.241597293e-01	-3.889137308e-01
Group:B	2.972469407e+01	2.718560533e+00	-1.112011304e+00	1.124952043e+00	7.133323510e-01	-2.257724795e-01	-8.635460236e-02	-1.423948103e-01	-1.004506376e-01	1.834860650e-02
Group:B	2.972469407e+01	2.130174865e+00	-2.553801185e+00	2.740465555e+00	3.638031073e+00	2.521480943e+00	2.028345440e+00	1.750248635e+00	1.186263368e+00	1.100241078e+00
Group:B	2.972469407e+01	-1.071941102e+00	1.830875467e+00	-1.603344887e+00	-6.757979732e-01	-8.505535324e-01	-6.056309186e-01	-6.717031007e-01	-4.369453069e-01	-3.666787324e-01
Group:B	2.972469407e+01	3.480534088e+00	-2.935651455e+00	3.004185381e+00	3.459527941e+00	2.278092990e+00	1.858781962e+00	1.462285065e+00	1.094280885e+00	1.067792585e+00
Group:B	2.972469407e+01	2.694161170e+00	-1.258594592e+00	1.882951781e+00	3.135504087e+00	2.360280211e+00	2.035815727e+00	1.715592599e+00	1.186149263e+00	9.102735986e-01
Group:B	2.972469407e+01	-1.432661861e+00	1.381973514e+00	-1.108452428e+00	-4.962716022e-01	-1.082322496e+00	-1.296793963e+00	-1.397564048e+00	-8.862724744e-01	-8.512465409e-01
Group:B	2.972469407e+01	-1.356470631e+00	6.892364430e-01	-2.797857469e-01	9.429914991e-01	-4.949733508e-01	1.027774616e-01	3.622330372e-01	3.591925380e-01	4.382369383e-01
Group:B	2.972469407e+01	7.228590015e+00	-3.828436892e+00	2.924235926e+00	2.153826239e+00	1.362568811e+00	1.071356528e+00	4.764487672e-01	3.863478762e-01	3.399981386e-01
